Target value of 0 = negative
Target value of 1 = positive
Target value of u = unclassified(Advanced Classification Method)

Well,Target 1,Target 2,Target 3,Target 4,Target 5,Count,Ch1 Mean,Ch1 StdDev,Ch2 Mean,Ch2 StdDev,Ch3 Mean,Ch3 StdDev,Ch4 Mean,Ch4 StdDev,Ch5 Mean,Ch5 StdDev,Ch6 Mean,Ch6 StdDev,Cluster ID
C12,1,0,0,1,1,1,3876.09130859375,0,1021.87860107422,0,1049.62585449219,0,98.3252639770508,0,3988.9921875,0,1044.31091308594,0,23,
C12,1,0,1,1,1,42,3424.24856422061,443.173668298504,1116.22160266695,113.648678200143,3800.75832403274,1915.39933682706,82.1094463354065,89.8186260121594,3740.36847795759,772.608338493691,1594.117074149,539.671504350859,24,
C12,1,1,1,1,1,36,3638.45568169488,478.908866035428,5021.29456244575,639.047991094159,3598.0289984809,1910.0644154996,110.579659918944,89.971191172152,3012.13611857096,836.657408086486,1530.31433444553,526.716522627446,25,
D11,0,0,0,0,0,10304,887.084796704121,76.1722214317598,1057.73295070222,118.776302822816,86.4799720961677,36.6723243004472,55.9118099600935,46.7180438483673,397.160619239629,94.3156843010356,358.744662767612,61.6550701235849,1,
D11,1,0,0,0,0,14,7876.01370675223,1278.7104707047,1103.63581194196,146.244747916943,87.9378050395421,43.7263732457032,38.1194825342723,42.1526563295441,341.562107631138,93.4560568223339,367.510157993862,51.7609314492605,2,
D11,0,1,0,0,0,106,1141.03625488281,98.0202153285367,5760.46834002801,591.444305191637,86.2078140546691,32.5501004062513,55.9173592860406,44.1914100461812,362.684720885079,77.1373424209892,357.308315924878,63.7241975311985,3,
D11,0,0,1,0,0,10,844.127972412109,52.8994457321362,957.685992431641,87.8035362655312,474.199020385742,107.141236802982,69.5179306030273,48.9401032845535,381.660113525391,86.6564470105666,332.535227966309,67.0380227972111,4,
D11,1,0,1,0,0,3,8150.46761067708,638.516701458275,1302.04329427083,2.55657112992705,408.912780761719,56.873900489312,36.2876262664795,12.0852862805471,290.959737141927,18.1134522385898,424.207021077474,44.9602003189383,5,
D11,1,1,1,0,0,1,7811.05810546875,0,5361.03515625,0,543.846435546875,0,-21.975118637085,0,271.395660400391,0,415.36572265625,0,6,
D11,0,0,0,1,0,9,927.239434136285,68.3349290165,1124.04730224609,125.319803014283,99.2253303527832,56.3100880066903,35.9977433946398,46.3602641452414,2027.15911187066,1580.60947122494,507.202643500434,200.096923205374,7,
D11,1,0,0,1,0,2,7860.1064453125,957.017928822508,1152.29864501953,125.417282090999,120.403213500977,35.865729976949,93.5923194885254,39.1720443697451,4166.24584960938,1152.22946414253,796.320281982422,39.9344855797543,8,
D11,1,1,0,1,0,3,6838.95930989583,594.985591328556,4772.14860026042,963.878736705205,126.795860290527,24.7934820206582,47.3445027669271,86.1077938983604,3109.52303059896,1083.9790792128,734.434407552083,49.5436492771196,9,
D11,0,0,1,1,0,15,898.696834309896,76.628030933082,970.410485839844,119.128872206923,369.026531982422,98.5116326473491,5.72790779272715,54.2219323371114,4321.67006835938,528.00995198835,706.846158854167,91.0495488342439,10,
D11,1,0,1,1,0,20,7708.03815917969,708.022701867604,1112.77863464355,123.034258305815,295.420478820801,62.1778653266894,57.3037970781326,60.3920170785494,3811.13781738281,436.421303867296,694.503904724121,110.215407078431,11,
D11,1,1,1,1,0,4,7343.83654785156,746.550103257368,4943.84973144531,295.654326217133,265.758609771729,51.8319087271157,38.2854635715485,26.5406709849484,3246.45599365234,504.772423103227,613.302253723145,148.638227345939,12,
D11,0,0,0,0,1,38,883.490056088096,65.1123740951673,1027.18451409591,96.7567056517419,45.5103742950841,24.9426392466207,46.6387317306117,47.0661012341509,39.3869717497575,100.79580456852,3657.7795988384,632.037765794742,13,
D11,1,0,0,0,1,4,8455.90356445313,406.36410547782,1290.98892211914,125.338209853734,72.8322515487671,23.0186916195166,62.0706353187561,35.3053086464132,179.439580917358,102.470949680649,2838.62274169922,675.848452579824,14,
D11,0,1,0,0,1,11,1164.30747847124,107.069603546952,5471.20148259943,580.145317719791,47.1151292107322,35.551879856994,48.0049284154719,42.2739302104467,142.98796081543,69.0286104257862,2633.3026899858,812.662398380125,15,
D11,1,1,0,0,1,2,7635.02563476563,248.99653539799,5117.59252929688,109.1489060692,72.483268737793,40.0849248780038,23.6614543795586,32.1121853436537,198.789119720459,155.700093505987,1626.29431152344,517.776351021477,16,
D11,1,0,1,0,1,3,8417.21207682292,784.362720857282,1323.4580078125,61.8542259001108,366.797546386719,31.5448416596601,79.39763768514,35.7475226302701,169.54286702474,83.4563411055205,2115.8778889974,317.149422042337,17,
D11,1,1,1,0,1,5,8177.50166015625,994.708741437909,5471.16982421875,850.062427932019,392.629077148437,145.977635650338,21.6159553527832,51.1771664984483,316.765179443359,333.328257809614,1956.50002441406,894.005971904693,18,
D11,0,0,0,1,1,2,950.441558837891,4.16275453892737,922.084503173828,34.3636028090292,18.3153657913208,2.57836616360839,48.5081930160522,27.2945971581676,4811.8896484375,296.705872376085,907.303405761719,41.8974578532349,19,
D11,1,0,0,1,1,10,7477.25600585938,690.025121085195,1143.82869873047,112.244916729996,161.370780181885,40.7695931775069,80.9089179515839,73.2459655669127,3687.22700195313,394.601049865245,1660.73651123047,382.995768274676,20,
D11,0,1,0,1,1,1,2654.76293945313,0,4703.58544921875,0,143.618194580078,0,37.1562423706055,0,2669.62817382813,0,952.074279785156,0,21,
D11,1,1,0,1,1,54,7400.67794234664,698.325791297627,5020.96251989294,451.880180363875,169.128086019445,38.9512938650375,57.9371501560564,56.5765525070641,3285.22940854673,478.129855508621,1507.91078468605,447.645833087213,22,
D11,0,0,1,1,1,6,942.610026041667,52.3600728589055,1065.31809488932,46.7922096480922,384.644419352214,73.0989612297195,-12.5694980621338,69.6937101135886,4492.93912760417,210.192698565596,935.226440429688,35.9441440771274,23,
D11,1,0,1,1,1,34,7962.23698874081,675.004175867773,1141.23098395852,148.744180340297,302.732606326832,76.3131372729604,44.7480200949837,47.4118968501419,3637.31144804113,581.369002192708,2067.64668184168,630.827038540539,24,
D11,1,1,1,1,1,74,8121.5895666174,676.69609303228,5401.96624920819,502.739379434625,271.769278036582,59.4983040820901,27.9097770347789,49.9864443949569,3478.3020332955,530.86587255827,1871.96060510584,510.22532531992,25,
D12,0,0,0,0,0,14951,172.722439142416,33.9497713123946,978.718224214237,106.551579478038,646.325306521731,61.7136951332904,88.2073174971519,50.6354542300815,358.86615431638,77.0504737984103,307.403110385507,58.1557370354372,1,
D12,1,0,0,0,0,8,3024.13484191895,502.805469188337,981.693832397461,150.873183611875,650.557777404785,34.0504204144949,88.3499344587326,49.6122739708333,382.752605438232,61.1471921598851,299.058410644531,40.4900979441335,2,
D12,0,1,0,0,0,168,317.469095684233,50.2328050489747,4634.6203031994,464.319461668524,622.099323999314,52.4203606448273,80.1185079876866,48.135951908264,339.374059495472,71.936184488124,304.862157185872,60.7307759000719,3,
D12,1,1,0,0,0,2,2534.61645507813,309.627143947924,4296.26513671875,53.8146930385059,629.848693847656,68.8747209365456,103.062683105469,5.64396068559593,332.038986206055,41.2374584360416,321.009002685547,2.6098731245064,4,
D12,0,0,1,0,0,19,156.683621055201,27.0056432305144,1026.43633711965,113.979884039983,7089.41473067434,930.888056680561,-50.1652974580464,97.2645855209502,362.677364951686,61.9242475956706,297.996058413857,65.3801212031883,5,
D12,1,0,1,0,0,3,3401.90413411458,404.76608412181,1187.82873535156,201.509895772455,7845.87516276042,659.838039337229,55.2514521280924,114.065890006634,513.614430745443,183.968620871403,52.0129699707031,439.400143772393,6,
D12,1,1,1,0,0,1,2267.59985351563,0,4037.32446289063,0,5764.43359375,0,-101.662368774414,0,174.245132446289,0,673.8193359375,0,7,
D12,0,0,0,1,0,9,196.001697116428,47.2394725665519,873.203097873264,122.304895056047,595.530680338542,46.3487527164196,89.8488065401713,49.9906698606545,3414.27156575521,1542.76447986792,607.141357421875,153.896179313316,8,
D12,1,0,0,1,0,21,2952.29035295759,306.417599215027,848.920148577009,90.2163239417348,749.909045991443,101.082199673588,70.3293039798737,45.4892307677586,4325.80211821057,365.666249444159,650.139245896112,88.7518001653097,9,
D12,0,0,1,1,0,1,148.37744140625,0,896.328796386719,0,5805.88427734375,0,20.7131690979004,0,3575.45971679688,0,570.117553710938,0,10,
D12,1,0,1,1,0,21,2774.83797200521,497.513211232173,1001.06390671503,99.4660731781459,6719.9857468378,776.092312430328,-17.0953889574323,116.559683140397,3950.67581612723,559.312002794008,672.852823893229,72.5641198332765,11,
D12,1,1,1,1,0,4,2525.53485107422,244.936781628001,3852.16455078125,472.77047480752,4501.88635253906,2007.22026225402,94.5127201080322,137.570240843325,2554.05786132813,998.139438113915,678.035781860352,46.1988673091111,12,
D12,0,0,0,0,1,52,172.282948273879,29.998832104153,921.640845665565,106.549831609365,573.297712472769,53.6831966430035,88.8386004360823,55.5582857676938,52.5513155176662,100.287882172409,3076.01879413311,618.968833851258,13,
D12,0,1,0,0,1,31,327.223243467269,42.1558084552849,4500.29696950605,338.417969523743,581.282175371724,43.0243981108309,80.5788816386654,49.670361048671,126.309263352425,101.941215583148,2438.00029926915,563.285646578793,14,
D12,0,0,1,0,1,13,170.837450467623,26.3439639074598,1013.31983830379,85.5746849040903,6902.72930438702,712.532040506342,21.1704895633918,136.004338169688,118.68901175719,93.9103806527758,2659.46740722656,710.622151485829,15,
D12,1,0,1,0,1,5,2868.01147460938,446.919567878629,1012.54935302734,160.507730273383,6673.0123046875,800.252802852056,-10.2140689849854,142.213015811847,146.538987350464,114.59522705805,2505.41511230469,643.994760935985,16,
D12,0,1,1,0,1,8,310.116203308105,18.4701487774887,4481.68179321289,395.931163865639,6383.02685546875,547.790207145468,-39.6349668502808,122.276959495339,161.524307489395,113.947960168347,1785.97904968262,542.340388282423,17,
D12,1,1,1,0,1,3,2866.16959635417,240.055701030203,4657.22021484375,160.669260708787,6806.759765625,91.5935335849794,-122.952301025391,70.4984583191765,226.694390614827,186.357835865708,2175.08662923177,394.30037398369,18,
D12,0,0,0,1,1,6,288.447285970052,142.015088312433,925.416524251302,120.588568220112,521.807423909505,195.658750003943,11.4276661872864,81.8258057316697,4709.39794921875,415.940842212459,1450.77051798503,1324.70172309993,19,
D12,1,0,0,1,1,8,2835.60942077637,673.078717925393,972.523071289063,55.4322746474009,791.434997558594,64.6962484555962,58.9256415367126,31.5559139452442,4437.84454345703,215.436641569819,846.438323974609,27.1699929513155,20,
D12,1,1,0,1,1,1,3798.79833984375,0,4938.92236328125,0,611.108703613281,0,118.444496154785,0,3912.73388671875,0,3155.5439453125,0,21,
D12,0,0,1,1,1,2,225.936492919922,6.44982461351405,970.633758544922,93.6036485849251,6991.37353515625,617.29662410223,-7.25888061523438,130.605468779846,3235.14074707031,973.168655119849,2174.93865966797,1909.58683361881,22,
D12,1,0,1,1,1,103,2866.62155951343,356.705699814528,1044.5619204623,115.247258706812,6739.66876042931,786.705356116111,-31.8511280828309,105.080630394984,3788.50436608768,489.696743385327,2065.94347729729,700.388766879027,23,
D12,0,1,1,1,1,2,573.683670043945,306.488472859764,4162.40283203125,303.849446254381,6190.71948242188,552.06360666889,110.262031555176,46.4225808804153,3732.31726074219,240.410608698207,1806.81030273438,1030.58879862834,24,
D12,1,1,1,1,1,202,2959.05670407739,406.189157015956,4467.65395604502,480.956405413939,6185.10020038869,996.241539326175,-3.88060565661676,105.240137016219,3405.65959786897,482.066951893044,1891.36778939124,635.853015150388,25,
E11,0,0,,,,12434,1191.70456846377,377.366683366005,931.327524701518,89.1244441919398,0.289264781062149,34.1789589639714,1.03026836977278,42.3804041172639,11.3681922001848,56.7798745104641,-0.14052378195368,41.3979954777419,1,
E11,1,0,,,,437,4183.27387158985,277.391449592895,953.753003432494,120.98829972918,-1.10714239547417,35.5387384290166,2.12027555090339,41.0125542493925,7.96269110421431,54.0379526386033,1.3566343709315,38.3104624793504,2,
E11,0,1,,,,318,450.998651372562,112.138727987421,4870.04535180818,392.978256944143,-3.16107681234303,34.2465818984944,4.44747098399408,44.6671464692501,5.39326397896563,64.0192969354902,-2.81400801599869,47.1315481428509,3,
E11,1,1,,,,447,4323.37232155341,271.146490533124,5149.84178267443,379.417503424582,-0.883740478784879,33.8652526182524,1.59868080490654,41.2408980287779,2.96837364630544,59.5964386877968,-0.644431846387168,43.6954850023846,4,
E12,0,0,0,0,0,16083,347.779347642755,58.8072408174571,629.355946088337,55.1435218971692,716.532810221855,61.9397379073705,101.854710794109,51.7496673423394,468.450038402092,81.708355427575,416.871076071892,61.8514223577084,1,
E12,1,0,0,0,0,10,3874.9626953125,642.322808592578,607.690472412109,72.0785970308499,736.273712158203,104.282940644981,104.536790847778,56.1273750225268,469.255679321289,60.3251200346087,426.645867919922,73.5687751861903,2,
E12,0,1,0,0,0,165,377.816780414003,48.0912063111605,1947.41272638494,167.113400466269,723.57119214607,55.9645506734226,106.023792399782,53.9941527255093,458.672381591797,73.514103092215,415.947195896958,59.4382466796512,3,
E12,1,1,0,0,0,3,2868.99438476563,677.344624693195,1639.15979003906,298.999248440775,1090.43074544271,283.686729800061,74.1246337890625,27.9118988435364,682.978790283203,316.780390579916,493.357716878255,54.7943802787104,4,
E12,0,0,1,0,0,25,336.171827392578,71.753614650998,655.063271484375,63.5041325920185,6156.97158203125,2290.78507463063,51.4915205383301,114.620946753726,466.555952148437,86.1468665600575,414.152904052734,68.6165141025384,5,
E12,1,0,1,0,0,6,3458.82747395833,331.813645620255,653.042572021484,87.2038837606849,5586.3867594401,1827.10832809624,40.7657928069433,93.7064275301341,536.701619466146,168.399146452201,307.97282409668,231.86576921633,6,
E12,0,1,1,0,0,1,512.051696777344,0,1875.19641113281,0,3876.22924804688,0,28.61256980896,0,391.854644775391,0,495.840545654297,0,7,
E12,1,1,1,0,0,6,2943.73470052083,420.252462293033,1763.70041910807,222.94506768599,2853.00264485677,1394.62766061911,62.5445795456568,92.7439157845789,935.815180460612,331.631110365617,581.653310139974,105.144451179765,8,
E12,0,0,0,1,0,2,472.850387573242,182.019854962934,643.480895996094,81.0757655818436,748.043151855469,98.6142925173578,88.3629493713379,28.0506172115124,1630.17327880859,177.676029470609,601.536590576172,10.3962046500318,9,
E12,1,0,0,1,0,9,3485.37250434028,367.470336809904,582.07218085395,83.1611363514464,807.901000976563,120.238128496395,109.973486158583,54.4501252075584,3931.80773925781,1227.7659704026,676.776496039497,47.2875207869499,10,
E12,1,1,0,1,0,1,3114.87036132813,0,1791.03076171875,0,679.16650390625,0,241.584732055664,0,3464.15234375,0,637.078186035156,0,11,
E12,1,0,1,1,0,7,3126.62562779018,761.603075811302,651.435389927455,57.6568621009037,5777.60062081473,1176.95242433756,68.6960187639509,73.3427588627806,3739.58312988281,1097.27294251647,650.483293805804,89.3410486457198,12,
E12,0,1,1,1,0,1,414.433654785156,0,1822.89416503906,0,2145.81567382813,0,87.7428970336914,0,3576.37646484375,0,511.105316162109,0,13,
E12,1,1,1,1,0,4,2454.88464355469,633.023145096665,1718.4723815918,39.7949783607347,2864.15893554688,711.763777717493,100.496289253235,96.3962877506593,3082.32507324219,505.980164033411,690.639053344727,33.1143953303643,14,
E12,0,0,0,0,1,64,349.965673923492,42.7709643836982,602.497395515442,49.4827602991321,670.503308296204,45.5689107917851,95.3905702754855,54.9539285249108,138.964593403041,117.183845615884,3550.54711723328,813.564563710894,15,
E12,0,1,0,0,1,15,372.668377685547,41.3137611336911,1963.87416992187,182.902122194471,705.606587727865,66.7797781345484,103.627389907837,52.350779153145,324.072445678711,91.3526351175851,1923.51214599609,1034.5925152325,16,
E12,0,0,1,0,1,21,370.88133312407,78.4225508970324,660.743800571987,46.8744727827924,6968.14255487351,669.29099709125,24.632032984779,90.2179078088023,233.856111072359,87.9847815992904,2855.88114420573,811.676834191562,17,
E12,1,0,1,0,1,5,3941.57036132812,281.152714440671,686.608508300781,35.9753975961901,6482.59755859375,887.0347929477,91.9829379796982,114.724578989774,242.894195556641,102.140263674291,2776.50405273437,635.421557655127,18,
E12,0,1,1,0,1,11,430.709444912997,94.9223223883663,2060.01777787642,167.513220861172,6128.1288618608,1315.52829942441,101.317375703291,81.1774584238522,305.277465820313,114.884212200072,2209.84006569602,1123.33838687407,19,
E12,1,1,1,0,1,9,3245.94276258681,380.367452194648,1936.01713053385,254.665114132903,3936.43145073785,1787.31418023201,34.8780091603597,74.5584573502169,679.714168972439,395.681206508969,1334.8644680447,590.124474451839,20,
E12,0,0,0,1,1,14,439.168986729213,131.309946579639,572.867272513253,57.9309296248544,666.365090506417,67.2932463549101,103.157805170332,48.1970770592091,4285.89585658482,859.189106299405,977.174939836775,233.406477968949,21,
E12,1,0,0,1,1,20,3631.69708251953,440.688434934861,582.082232666016,62.3276708053316,816.406408691406,92.4949091270493,110.466156768799,50.2660489830002,4280.46784667969,438.990136282985,938.608450317383,109.317078674469,22,
E12,1,1,0,1,1,3,2610.74589029948,653.952744102489,1814.92293294271,126.832340646157,1087.7968343099,139.124873151315,57.4428859154383,71.2668896878269,2777.54809570313,434.699100734221,1045.57387288411,142.405143943119,23,
E12,0,0,1,1,1,2,369.524612426758,57.4580581390672,587.699096679688,68.8993212090845,4526.00219726563,134.19457301611,130.463775634766,5.20755400867557,3550.35534667969,672.106203952254,948.0390625,50.8504896726945,24,
E12,1,0,1,1,1,87,3343.50830919989,406.935365188297,599.496062530868,80.4323282385275,5671.25848037895,1121.07709530704,47.8619158929107,95.1653852258622,3940.46345186782,475.81993021103,1564.35802731569,672.083616550518,25,
E12,0,1,1,1,1,1,454.416595458984,0,1798.98400878906,0,2018.82885742188,0,50.2508964538574,0,3748.580078125,0,869.337097167969,0,26,
E12,1,1,1,1,1,213,3262.00962636169,392.351416408064,1891.49762335406,159.331204486765,4105.20261035615,1450.05243146052,83.662436003976,95.1205676266866,3146.66720939242,627.357455462738,1409.76896416749,550.405179169799,27,
F11,0,0,,,,10784,1319.01091862149,425.908594508525,949.662708808831,113.549678102045,0.106874844952995,33.4118619986036,0.971856672038079,41.756829630373,10.0150780090114,57.0699862262975,0.568382029350401,42.1031234603967,1,
F11,1,0,,,,340,4554.61300910501,471.159846188691,966.631191478056,128.974530206821,-1.23332296083955,34.0652778727455,5.24491700431442,44.0456993621471,8.05904212996145,55.2638854400854,0.146043331614312,39.5424124979636,2,
F11,0,1,,,,296,508.410576279099,97.7565962910539,5222.90021659232,584.946250831715,-3.32224646307578,34.426381630889,4.99736711901386,43.1764163141192,1.07661708645724,59.3811062867894,0.17924441004367,43.2537528242985,3,
F11,1,1,,,,406,4617.05478912504,472.571121340721,5550.80875129888,608.502548101643,-0.569747121068718,33.2321308314015,1.33216738942185,43.407782778995,-3.55355100575926,60.8352971205229,1.77678099179209,45.4184510469808,4,
F12,0,0,0,0,0,15258,307.03624729892,57.997127657547,625.4405863316,71.3859356378641,666.685245709426,77.7994378483928,89.7569063868771,51.2564973604477,454.388107688825,89.2328491028427,405.375758225209,67.8266788054874,1,
F12,1,0,0,0,0,12,3590.6376546224,683.922297676139,617.671964009603,98.4624935276416,709.95209757487,68.9295036697216,94.5244391759237,34.0451829596697,499.636680603027,119.596488817355,376.89669418335,97.198536216735,2,
F12,0,1,0,0,0,156,327.383888244629,57.4092558274067,1838.33694301507,222.25092675596,661.168437273074,70.6158402740194,92.5819654586988,51.8720412597345,436.22385259775,79.1636158584038,395.050046089368,74.9954991985336,3,
F12,1,1,0,0,0,3,2635.20324707031,578.960014193903,1697.81681315104,208.965515869994,697.641377766927,173.321348993225,81.1238644917806,54.667607313745,473.006337483724,155.551102691116,408.163594563802,84.1009246238843,4,
F12,0,0,1,0,0,29,295.925181947905,52.7344908924791,603.405442862675,74.9049167727316,5545.59857809133,1958.15173626748,19.3964943721377,111.490478706457,419.68415569437,66.8621872000676,398.269050335062,46.5113167360988,5,
F12,1,0,1,0,0,11,3102.94406960227,449.225212803368,602.292594216087,61.6914910004597,5350.61808638139,1848.61011904309,-3.31853554465554,123.112763569697,564.363192471591,301.043525454831,418.060405384411,82.0295335344629,6,
F12,0,1,1,0,0,1,323.625854492188,0,1579.98217773438,0,4841.392578125,0,60.9043312072754,0,318.312164306641,0,361.011993408203,0,7,
F12,1,1,1,0,0,4,2725.73571777344,451.773776959245,1672.88540649414,228.227661263565,3240.31033325195,2190.48799728371,10.3078518509865,162.265812008511,658.005661010742,210.637110572092,468.78165435791,97.0921380058305,8,
F12,0,0,0,1,0,5,293.913275146484,15.5377449675803,478.601013183594,43.1709426951105,547.527062988281,36.032394223586,47.6159206390381,33.3687530876877,4520.521484375,159.893879978745,733.405419921875,57.6138912143421,9,
F12,1,0,0,1,0,9,2920.20693630642,733.343040241404,558.294626871745,127.064019277946,754.217888726128,96.8080971616074,101.188451978895,41.450231203468,4039.84369574653,563.52170892016,703.957668728299,94.5593502067207,10,
F12,1,1,0,1,0,1,3485.3017578125,0,1889.54504394531,0,746.423522949219,0,79.1604461669922,0,4074.953125,0,663.236206054688,0,11,
F12,1,0,1,1,0,16,3085.11842346191,463.997885667832,592.199928283691,107.784000949742,5526.79914855957,1475.00442241886,56.6140612363815,108.200329259497,3431.65751647949,950.200281702944,704.342409133911,76.2164465610361,12,
F12,1,1,1,1,0,6,2628.32828776042,459.381881470829,1668.15704345703,149.674954906433,3960.1269124349,1069.14296739869,39.566549539566,66.8846349650026,2736.45780436198,633.095775622815,687.984944661458,109.864639302151,13,
F12,0,0,0,0,1,54,300.572109646267,59.632695168713,603.023679945204,65.4544833657513,604.037452980324,81.5418460351853,81.3049631648593,56.0847381096121,160.276071654426,169.415418892673,3476.83333220305,978.384991614329,14,
F12,0,1,0,0,1,11,309.02954378995,52.1738593017239,1802.21164772727,188.37374299516,619.032737038352,66.1985371041139,84.3388508233157,53.3049937040268,256.992598880421,145.740276806537,2019.82172185724,1101.76178267564,15,
F12,0,0,1,0,1,13,302.629185603215,33.1377407638642,631.422856257512,58.5042240552258,6411.17108623798,725.186677032339,37.6336295054509,136.745800196826,173.930731406579,103.442498571631,2855.82133601262,872.098062078539,16,
F12,1,0,1,0,1,4,3176.06225585938,356.160973354704,722.175704956055,79.4616374818379,5906.52209472656,980.08419619306,-6.03816032409668,131.666727944879,295.969627380371,187.115862203667,2197.92422485352,816.112810041741,17,
F12,0,1,1,0,1,2,391.109909057617,26.9920448260204,1968.76049804688,337.579613624721,5554.29895019531,3168.35127381898,-46.0714130401611,8.58821139614751,174.637180328369,188.619390577156,2491.32281494141,1853.39998377359,18,
F12,1,1,1,0,1,7,2955.68899972098,377.231572174135,1850.44679478237,230.258140294262,4615.27273995536,1667.59882796836,38.4360960551671,132.921930720547,455.734755379813,323.566246221708,1626.37178257533,1136.51833323163,19,
F12,0,0,0,1,1,7,352.139709472656,80.4256524510791,563.941789899554,73.9013736566879,610.532431466239,103.421471511603,57.7983028846128,71.3004135476853,4889.42616489955,681.6981104169,945.255937848772,117.817722553984,20,
F12,1,0,0,1,1,19,3244.89967747739,703.649653633104,560.017738743832,103.03645360933,745.895682887027,118.132027518996,61.8501684791163,63.9167586512523,4559.61748303865,432.184794700639,1004.79482871608,191.808850895881,21,
F12,1,1,0,1,1,3,2063.087890625,706.866659571361,1468.48640950521,39.7430516208341,932.544576009115,312.762780586302,123.930671691895,44.1084448104666,2698.25992838542,950.379995861653,1065.39654541016,257.186751126392,22,
F12,0,0,1,1,1,6,487.062876383464,289.337740278628,592.345545450846,84.5222616739577,5983.66764322917,655.084193288152,-50.1921774546305,95.493508642157,4187.06685384115,763.428971306055,2153.26137288411,628.578457826414,23,
F12,1,0,1,1,1,91,3192.27024489183,468.521208599378,576.033504611843,89.0338682355368,5552.12277724717,1261.27021565389,1.53899761150171,100.607845754292,3927.52317055503,683.075709949836,1876.96268672734,811.411560939352,24,
F12,0,1,1,1,1,3,708.18076578776,353.232105489188,1880.16105143229,71.2137479038503,4682.57747395833,469.811453985789,34.2738774617513,64.0158604860514,3485.99788411458,487.592828441831,2085.63757324219,80.0174378077247,25,
F12,1,1,1,1,1,167,3052.39893601469,432.831078475229,1803.72866181699,185.494951181675,4487.46285480796,1311.29679445215,29.8767952044344,96.4996702214769,3250.13746944587,611.072615554016,1531.28994294127,536.363362499887,26,
G11,0,0,,,,9968,1849.4593117991,565.78975806021,989.486691733616,121.8425395201,0.118019343522078,33.2062188505768,1.06025037627302,41.6639107794457,10.7064056251877,57.6582747826552,0.520406443328367,42.756693438023,1,
G11,1,0,,,,299,5988.7370613634,604.351229432228,1025.46642147817,138.933260897938,0.302324303578473,33.2243703077255,0.224422645960688,40.1949202309763,12.199280541278,58.6146419053333,-0.835467700999118,44.6958835667977,2,
G11,0,1,,,,246,815.627990226435,158.099894070692,6816.34709552052,796.660869409757,3.4923130431008,35.2216705695883,-5.20016539048373,37.6965648742461,-4.76353257240319,62.9879380150679,4.10974166057701,44.8973671143261,3,
G11,1,1,,,,443,6095.13680141613,611.713511776401,7089.29408143605,799.737908328633,-1.92753659478866,34.4474977447016,1.51981903498248,45.8735090662936,-7.06228434730166,61.7287893380468,1.33007148036031,45.6438351135808,4,
G12,0,0,0,0,,14661,731.832547115927,66.1779680727045,800.038476206972,75.0071439984287,134.912997741482,33.9417907032556,71.1022716515692,42.3118538088222,-2.66063823603842,62.3157972776912,343.116817599518,53.7360424216549,1,
G12,1,0,0,0,,21,7221.10165550595,543.243361968144,817.371823265439,97.6173222070711,143.792799086798,35.1160975506942,73.1207726796468,42.4301648316063,15.1434658822559,78.1736189224022,330.68093363444,64.9784340195148,2,
G12,0,1,0,0,,155,983.305115927419,95.548420240709,5794.63752520161,538.947430170191,120.688434705427,35.9897519784026,65.5236036250668,40.338223156003,-17.0815071071348,66.8383425832786,338.48698090584,58.9484077170005,3,
G12,1,1,0,0,,2,6843.54174804688,474.996563393182,3244.80822753906,1075.18745272309,148.748672485352,6.88270309345186,59.6326694488525,12.7399929187714,12.6599016189575,45.1545757470509,365.742797851563,21.1046601278154,4,
G12,0,0,1,0,,36,727.850748697917,61.7544230390177,792.870274861654,83.4125389828712,881.734781901042,171.081079535528,88.9994539825453,55.6698030925591,-5.48474584354295,64.4302726433435,347.808597988552,46.8201190067813,5,
G12,1,0,1,0,,38,6885.24104389391,502.492782531122,785.87227108604,110.574323284257,700.606271844161,162.758162187724,86.9731880489149,47.7216016061578,-10.0215009639138,61.6519515199328,345.842063502262,48.8810424591205,6,
G12,1,1,1,0,,4,6531.78759765625,759.387596016903,2947.88012695313,779.223193214604,617.160285949707,155.16873025843,141.580461978912,140.999846569838,-17.7374601364136,71.9586199930882,487.971260070801,195.09065942609,7,
G12,0,0,0,1,,50,747.983697509766,67.4659055210073,787.994354248047,76.828312930953,54.3417745113373,81.4939359518399,58.9048715424538,60.8600577909617,-387.236644744873,142.628289840773,4010.343828125,868.338166485088,8,
G12,1,0,0,1,,15,6874.65182291667,459.341936065232,741.16992594401,97.7359070920687,73.8367358525594,30.4684500840915,81.0860538482666,55.4515091682718,-344.795629882812,81.1112491381262,3445.14251302083,566.977761335769,9,
G12,0,1,0,1,,17,960.271667480469,122.984377168796,5603.02622357537,749.785809478057,80.4334549202639,42.2200428354394,48.5466478572172,51.8610583371276,-350.126393486472,132.111480178075,3749.67229147518,691.716350828436,10,
G12,1,1,0,1,,9,7087.57476128472,507.520514714582,4728.23838975694,801.955163375701,72.7293910980225,34.1856377512266,67.0846438937717,46.3924101007701,-370.267593383789,102.189741890309,3467.69631618924,586.752076376017,11,
G12,1,0,1,1,,90,6888.27202148437,527.603220674565,781.652417670356,91.4556382961724,601.134582519531,95.5475038458259,75.2950564861298,58.2093370853901,-212.972928280301,94.7968795861701,2479.60882161458,529.205968309665,12,
G12,0,1,1,1,,1,905.745300292969,0,4134.61474609375,0,483.372863769531,0,126.202438354492,0,-224.39274597168,0,2687.744140625,0,13,
